grant_id,employee_id,tranche,vest_date,shares,status
G000921,E00283,8,2027-12-15,25,UNVESTED
G000921,E00283,9,2028-03-15,25,UNVESTED
G000921,E00283,10,2028-06-15,25,UNVESTED
G000921,E00283,11,2028-09-15,25,UNVESTED
G000921,E00283,12,2028-12-15,25,UNVESTED
G000921,E00283,13,2029-03-15,25,UNVESTED
G000921,E00283,14,2029-06-15,25,UNVESTED
G000921,E00283,15,2029-09-15,25,UNVESTED
G000921,E00283,16,2029-12-15,25,UNVESTED
G000922,E00284,1,2021-06-15,156,VESTED
G000922,E00284,2,2021-09-15,156,VESTED
G000922,E00284,3,2021-12-15,156,VESTED
G000922,E00284,4,2022-03-15,156,VESTED
G000922,E00284,5,2022-06-15,156,VESTED
G000922,E00284,6,2022-09-15,156,VESTED
G000922,E00284,7,2022-12-15,156,VESTED
G000922,E00284,8,2023-03-15,156,VESTED
G000922,E00284,9,2023-06-15,156,VESTED
G000922,E00284,10,2023-09-15,156,VESTED
G000922,E00284,11,2023-12-15,156,VESTED
G000922,E00284,12,2024-03-15,156,VESTED
G000922,E00284,13,2024-06-15,156,VESTED
G000922,E00284,14,2024-09-15,156,VESTED
G000922,E00284,15,2024-12-15,156,VESTED
G000922,E00284,16,2025-03-15,160,VESTED
G000923,E00284,1,2022-03-15,49,VESTED
G000923,E00284,2,2022-06-15,49,VESTED
G000923,E00284,3,2022-09-15,49,VESTED
G000923,E00284,4,2022-12-15,49,VESTED
G000923,E00284,5,2023-03-15,49,VESTED
G000923,E00284,6,2023-06-15,49,VESTED
G000923,E00284,7,2023-09-15,49,VESTED
G000923,E00284,8,2023-12-15,49,VESTED
G000923,E00284,9,2024-03-15,49,VESTED
G000923,E00284,10,2024-06-15,49,VESTED
G000923,E00284,11,2024-09-15,49,VESTED
G000923,E00284,12,2024-12-15,49,VESTED
G000923,E00284,13,2025-03-15,49,VESTED
G000923,E00284,14,2025-06-15,49,VESTED
G000923,E00284,15,2025-09-15,49,VESTED
G000923,E00284,16,2025-12-15,55,FORFEITED
G000924,E00284,1,2023-03-15,35,VESTED
G000924,E00284,2,2023-06-15,35,VESTED
G000924,E00284,3,2023-09-15,35,VESTED
G000924,E00284,4,2023-12-15,35,VESTED
G000924,E00284,5,2024-03-15,35,VESTED
G000924,E00284,6,2024-06-15,35,VESTED
G000924,E00284,7,2024-09-15,35,VESTED
G000924,E00284,8,2024-12-15,35,VESTED
G000924,E00284,9,2025-03-15,35,VESTED
G000924,E00284,10,2025-06-15,35,VESTED
G000924,E00284,11,2025-09-15,35,VESTED
G000924,E00284,12,2025-12-15,35,FORFEITED
G000924,E00284,13,2026-03-15,35,FORFEITED
G000924,E00284,14,2026-06-15,35,FORFEITED
G000924,E00284,15,2026-09-15,35,FORFEITED
G000924,E00284,16,2026-12-15,45,FORFEITED
G000925,E00284,1,2024-03-15,26,VESTED
G000925,E00284,2,2024-06-15,26,VESTED
G000925,E00284,3,2024-09-15,26,VESTED
G000925,E00284,4,2024-12-15,26,VESTED
G000925,E00284,5,2025-03-15,26,VESTED
G000925,E00284,6,2025-06-15,26,VESTED
G000925,E00284,7,2025-09-15,26,VESTED
G000925,E00284,8,2025-12-15,26,FORFEITED
G000925,E00284,9,2026-03-15,26,FORFEITED
G000925,E00284,10,2026-06-15,26,FORFEITED
G000925,E00284,11,2026-09-15,26,FORFEITED
G000925,E00284,12,2026-12-15,26,FORFEITED
G000925,E00284,13,2027-03-15,26,FORFEITED
G000925,E00284,14,2027-06-15,26,FORFEITED
G000925,E00284,15,2027-09-15,26,FORFEITED
G000925,E00284,16,2027-12-15,40,FORFEITED
G000926,E00284,1,2025-03-15,33,VESTED
G000926,E00284,2,2025-06-15,33,VESTED
G000926,E00284,3,2025-09-15,33,VESTED
G000926,E00284,4,2025-12-15,33,FORFEITED
G000926,E00284,5,2026-03-15,33,FORFEITED
G000926,E00284,6,2026-06-15,33,FORFEITED
G000926,E00284,7,2026-09-15,33,FORFEITED
G000926,E00284,8,2026-12-15,33,FORFEITED
G000926,E00284,9,2027-03-15,33,FORFEITED
G000926,E00284,10,2027-06-15,33,FORFEITED
G000926,E00284,11,2027-09-15,33,FORFEITED
G000926,E00284,12,2027-12-15,33,FORFEITED
G000926,E00284,13,2028-03-15,33,FORFEITED
G000926,E00284,14,2028-06-15,33,FORFEITED
G000926,E00284,15,2028-09-15,33,FORFEITED
G000926,E00284,16,2028-12-15,35,FORFEITED
G000927,E00285,1,2024-03-15,68,VESTED
G000927,E00285,2,2024-06-15,68,VESTED
G000927,E00285,3,2024-09-15,68,VESTED
G000927,E00285,4,2024-12-15,68,VESTED
G000927,E00285,5,2025-03-15,68,VESTED
G000927,E00285,6,2025-06-15,68,VESTED
G000927,E00285,7,2025-09-15,68,VESTED
G000927,E00285,8,2025-12-15,68,VESTED
G000927,E00285,9,2026-03-15,68,VESTED
G000927,E00285,10,2026-06-15,68,VESTED
G000927,E00285,11,2026-09-15,68,VESTED
G000927,E00285,12,2026-12-15,68,UNVESTED
G000927,E00285,13,2027-03-15,68,UNVESTED
G000927,E00285,14,2027-06-15,68,UNVESTED
G000927,E00285,15,2027-09-15,68,UNVESTED
G000927,E00285,16,2027-12-15,70,UNVESTED
G000928,E00285,1,2025-03-15,25,VESTED
G000928,E00285,2,2025-06-15,25,VESTED
G000928,E00285,3,2025-09-15,25,VESTED
G000928,E00285,4,2025-12-15,25,VESTED
G000928,E00285,5,2026-03-15,25,VESTED
G000928,E00285,6,2026-06-15,25,VESTED
G000928,E00285,7,2026-09-15,25,VESTED
G000928,E00285,8,2026-12-15,25,UNVESTED
G000928,E00285,9,2027-03-15,25,UNVESTED
G000928,E00285,10,2027-06-15,25,UNVESTED
G000928,E00285,11,2027-09-15,25,UNVESTED
G000928,E00285,12,2027-12-15,25,UNVESTED
G000928,E00285,13,2028-03-15,25,UNVESTED
G000928,E00285,14,2028-06-15,25,UNVESTED
G000928,E00285,15,2028-09-15,25,UNVESTED
G000928,E00285,16,2028-12-15,35,UNVESTED
G000929,E00285,1,2026-03-15,27,VESTED
G000929,E00285,2,2026-06-15,27,VESTED
G000929,E00285,3,2026-09-15,27,VESTED
G000929,E00285,4,2026-12-15,27,UNVESTED
G000929,E00285,5,2027-03-15,27,UNVESTED
G000929,E00285,6,2027-06-15,27,UNVESTED
G000929,E00285,7,2027-09-15,27,UNVESTED
G000929,E00285,8,2027-12-15,27,UNVESTED
G000929,E00285,9,2028-03-15,27,UNVESTED
G000929,E00285,10,2028-06-15,27,UNVESTED
G000929,E00285,11,2028-09-15,27,UNVESTED
G000929,E00285,12,2028-12-15,27,UNVESTED
G000929,E00285,13,2029-03-15,27,UNVESTED
G000929,E00285,14,2029-06-15,27,UNVESTED
G000929,E00285,15,2029-09-15,27,UNVESTED
G000929,E00285,16,2029-12-15,35,UNVESTED
G000930,E00286,1,2023-06-15,184,VESTED
G000930,E00286,2,2023-09-15,184,VESTED
G000930,E00286,3,2023-12-15,184,VESTED
G000930,E00286,4,2024-03-15,184,VESTED
G000930,E00286,5,2024-06-15,184,VESTED
G000930,E00286,6,2024-09-15,184,VESTED
G000930,E00286,7,2024-12-15,184,VESTED
G000930,E00286,8,2025-03-15,184,VESTED
G000930,E00286,9,2025-06-15,184,VESTED
G000930,E00286,10,2025-09-15,184,VESTED
G000930,E00286,11,2025-12-15,184,VESTED
G000930,E00286,12,2026-03-15,184,VESTED
G000930,E00286,13,2026-06-15,184,VESTED
G000930,E00286,14,2026-09-15,184,VESTED
G000930,E00286,15,2026-12-15,184,UNVESTED
G000930,E00286,16,2027-03-15,190,UNVESTED
G000931,E00286,1,2024-03-15,33,VESTED
G000931,E00286,2,2024-06-15,33,VESTED
G000931,E00286,3,2024-09-15,33,VESTED
G000931,E00286,4,2024-12-15,33,VESTED
G000931,E00286,5,2025-03-15,33,VESTED
G000931,E00286,6,2025-06-15,33,VESTED
G000931,E00286,7,2025-09-15,33,VESTED
G000931,E00286,8,2025-12-15,33,VESTED
G000931,E00286,9,2026-03-15,33,VESTED
G000931,E00286,10,2026-06-15,33,VESTED
G000931,E00286,11,2026-09-15,33,VESTED
G000931,E00286,12,2026-12-15,33,UNVESTED
G000931,E00286,13,2027-03-15,33,UNVESTED
G000931,E00286,14,2027-06-15,33,UNVESTED
G000931,E00286,15,2027-09-15,33,UNVESTED
G000931,E00286,16,2027-12-15,45,UNVESTED
G000932,E00286,1,2025-03-15,29,VESTED
G000932,E00286,2,2025-06-15,29,VESTED
G000932,E00286,3,2025-09-15,29,VESTED
G000932,E00286,4,2025-12-15,29,VESTED
G000932,E00286,5,2026-03-15,29,VESTED
G000932,E00286,6,2026-06-15,29,VESTED
G000932,E00286,7,2026-09-15,29,VESTED
G000932,E00286,8,2026-12-15,29,UNVESTED
G000932,E00286,9,2027-03-15,29,UNVESTED
G000932,E00286,10,2027-06-15,29,UNVESTED
G000932,E00286,11,2027-09-15,29,UNVESTED
G000932,E00286,12,2027-12-15,29,UNVESTED
G000932,E00286,13,2028-03-15,29,UNVESTED
G000932,E00286,14,2028-06-15,29,UNVESTED
G000932,E00286,15,2028-09-15,29,UNVESTED
G000932,E00286,16,2028-12-15,35,UNVESTED
G000933,E00286,1,2026-03-15,43,VESTED
G000933,E00286,2,2026-06-15,43,VESTED
G000933,E00286,3,2026-09-15,43,VESTED
G000933,E00286,4,2026-12-15,43,UNVESTED
G000933,E00286,5,2027-03-15,43,UNVESTED
G000933,E00286,6,2027-06-15,43,UNVESTED
G000933,E00286,7,2027-09-15,43,UNVESTED
G000933,E00286,8,2027-12-15,43,UNVESTED
G000933,E00286,9,2028-03-15,43,UNVESTED
G000933,E00286,10,2028-06-15,43,UNVESTED
G000933,E00286,11,2028-09-15,43,UNVESTED
G000933,E00286,12,2028-12-15,43,UNVESTED
G000933,E00286,13,2029-03-15,43,UNVESTED
G000933,E00286,14,2029-06-15,43,UNVESTED
G000933,E00286,15,2029-09-15,43,UNVESTED
G000933,E00286,16,2029-12-15,45,UNVESTED
G000934,E00287,1,2023-03-15,34,VESTED
G000934,E00287,2,2023-06-15,34,VESTED
G000934,E00287,3,2023-09-15,34,VESTED
G000934,E00287,4,2023-12-15,34,VESTED
G000934,E00287,5,2024-03-15,34,VESTED
G000934,E00287,6,2024-06-15,34,VESTED
G000934,E00287,7,2024-09-15,34,VESTED
G000934,E00287,8,2024-12-15,34,VESTED
G000934,E00287,9,2025-03-15,34,VESTED
G000934,E00287,10,2025-06-15,34,VESTED
G000934,E00287,11,2025-09-15,34,VESTED
G000934,E00287,12,2025-12-15,34,VESTED
G000934,E00287,13,2026-03-15,34,VESTED
G000934,E00287,14,2026-06-15,34,VESTED
G000934,E00287,15,2026-09-15,34,VESTED
G000934,E00287,16,2026-12-15,40,UNVESTED
G000935,E00287,1,2024-03-15,23,VESTED
G000935,E00287,2,2024-06-15,23,VESTED
G000935,E00287,3,2024-09-15,23,VESTED
G000935,E00287,4,2024-12-15,23,VESTED
G000935,E00287,5,2025-03-15,23,VESTED
G000935,E00287,6,2025-06-15,23,VESTED
G000935,E00287,7,2025-09-15,23,VESTED
G000935,E00287,8,2025-12-15,23,VESTED
G000935,E00287,9,2026-03-15,23,VESTED
G000935,E00287,10,2026-06-15,23,VESTED
G000935,E00287,11,2026-09-15,23,VESTED
G000935,E00287,12,2026-12-15,23,UNVESTED
G000935,E00287,13,2027-03-15,23,UNVESTED
G000935,E00287,14,2027-06-15,23,UNVESTED
G000935,E00287,15,2027-09-15,23,UNVESTED
G000935,E00287,16,2027-12-15,25,UNVESTED
G000936,E00287,1,2025-03-15,15,VESTED
G000936,E00287,2,2025-06-15,15,VESTED
G000936,E00287,3,2025-09-15,15,VESTED
G000936,E00287,4,2025-12-15,15,VESTED
G000936,E00287,5,2026-03-15,15,VESTED
G000936,E00287,6,2026-06-15,15,VESTED
G000936,E00287,7,2026-09-15,15,VESTED
G000936,E00287,8,2026-12-15,15,UNVESTED
G000936,E00287,9,2027-03-15,15,UNVESTED
G000936,E00287,10,2027-06-15,15,UNVESTED
G000936,E00287,11,2027-09-15,15,UNVESTED
G000936,E00287,12,2027-12-15,15,UNVESTED
G000936,E00287,13,2028-03-15,15,UNVESTED
G000936,E00287,14,2028-06-15,15,UNVESTED
G000936,E00287,15,2028-09-15,15,UNVESTED
G000936,E00287,16,2028-12-15,25,UNVESTED
G000937,E00287,1,2026-03-15,19,VESTED
G000937,E00287,2,2026-06-15,19,VESTED
G000937,E00287,3,2026-09-15,19,VESTED
G000937,E00287,4,2026-12-15,19,UNVESTED
G000937,E00287,5,2027-03-15,19,UNVESTED
G000937,E00287,6,2027-06-15,19,UNVESTED
G000937,E00287,7,2027-09-15,19,UNVESTED
G000937,E00287,8,2027-12-15,19,UNVESTED
G000937,E00287,9,2028-03-15,19,UNVESTED
G000937,E00287,10,2028-06-15,19,UNVESTED
G000937,E00287,11,2028-09-15,19,UNVESTED
G000937,E00287,12,2028-12-15,19,UNVESTED
G000937,E00287,13,2029-03-15,19,UNVESTED
G000937,E00287,14,2029-06-15,19,UNVESTED
G000937,E00287,15,2029-09-15,19,UNVESTED
G000937,E00287,16,2029-12-15,25,UNVESTED
G000938,E00288,1,2021-03-15,287,VESTED
G000938,E00288,2,2021-06-15,287,VESTED
G000938,E00288,3,2021-09-15,287,VESTED
G000938,E00288,4,2021-12-15,287,VESTED
G000938,E00288,5,2022-03-15,287,VESTED
G000938,E00288,6,2022-06-15,287,VESTED
G000938,E00288,7,2022-09-15,287,VESTED
G000938,E00288,8,2022-12-15,287,VESTED
G000938,E00288,9,2023-03-15,287,VESTED
G000938,E00288,10,2023-06-15,287,VESTED
G000938,E00288,11,2023-09-15,287,VESTED
G000938,E00288,12,2023-12-15,287,VESTED
G000938,E00288,13,2024-03-15,287,VESTED
G000938,E00288,14,2024-06-15,287,VESTED
G000938,E00288,15,2024-09-15,287,VESTED
G000938,E00288,16,2024-12-15,295,VESTED
G000939,E00288,1,2022-03-15,149,VESTED
G000939,E00288,2,2022-06-15,149,VESTED
G000939,E00288,3,2022-09-15,149,VESTED
G000939,E00288,4,2022-12-15,149,VESTED
G000939,E00288,5,2023-03-15,149,VESTED
G000939,E00288,6,2023-06-15,149,VESTED
G000939,E00288,7,2023-09-15,149,VESTED
G000939,E00288,8,2023-12-15,149,VESTED
G000939,E00288,9,2024-03-15,149,VESTED
G000939,E00288,10,2024-06-15,149,VESTED
G000939,E00288,11,2024-09-15,149,VESTED
G000939,E00288,12,2024-12-15,149,VESTED
G000939,E00288,13,2025-03-15,149,VESTED
G000939,E00288,14,2025-06-15,149,VESTED
G000939,E00288,15,2025-09-15,149,VESTED
G000939,E00288,16,2025-12-15,155,VESTED
G000940,E00288,1,2023-03-15,115,VESTED
G000940,E00288,2,2023-06-15,115,VESTED
G000940,E00288,3,2023-09-15,115,VESTED
G000940,E00288,4,2023-12-15,115,VESTED
G000940,E00288,5,2024-03-15,115,VESTED
G000940,E00288,6,2024-06-15,115,VESTED
G000940,E00288,7,2024-09-15,115,VESTED
G000940,E00288,8,2024-12-15,115,VESTED
G000940,E00288,9,2025-03-15,115,VESTED
G000940,E00288,10,2025-06-15,115,VESTED
G000940,E00288,11,2025-09-15,115,VESTED
G000940,E00288,12,2025-12-15,115,VESTED
G000940,E00288,13,2026-03-15,115,VESTED
G000940,E00288,14,2026-06-15,115,VESTED
G000940,E00288,15,2026-09-15,115,VESTED
G000940,E00288,16,2026-12-15,115,UNVESTED
G000941,E00288,1,2024-03-15,116,VESTED
G000941,E00288,2,2024-06-15,116,VESTED
G000941,E00288,3,2024-09-15,116,VESTED
G000941,E00288,4,2024-12-15,116,VESTED
G000941,E00288,5,2025-03-15,116,VESTED
G000941,E00288,6,2025-06-15,116,VESTED
G000941,E00288,7,2025-09-15,116,VESTED
G000941,E00288,8,2025-12-15,116,VESTED
G000941,E00288,9,2026-03-15,116,VESTED
G000941,E00288,10,2026-06-15,116,VESTED
G000941,E00288,11,2026-09-15,116,VESTED
G000941,E00288,12,2026-12-15,116,UNVESTED
G000941,E00288,13,2027-03-15,116,UNVESTED
G000941,E00288,14,2027-06-15,116,UNVESTED
G000941,E00288,15,2027-09-15,116,UNVESTED
G000941,E00288,16,2027-12-15,120,UNVESTED
G000942,E00288,1,2025-03-15,161,VESTED
G000942,E00288,2,2025-06-15,161,VESTED
G000942,E00288,3,2025-09-15,161,VESTED
G000942,E00288,4,2025-12-15,161,VESTED
G000942,E00288,5,2026-03-15,161,VESTED
G000942,E00288,6,2026-06-15,161,VESTED
G000942,E00288,7,2026-09-15,161,VESTED
G000942,E00288,8,2026-12-15,161,UNVESTED
G000942,E00288,9,2027-03-15,161,UNVESTED
G000942,E00288,10,2027-06-15,161,UNVESTED
G000942,E00288,11,2027-09-15,161,UNVESTED
G000942,E00288,12,2027-12-15,161,UNVESTED
G000942,E00288,13,2028-03-15,161,UNVESTED
G000942,E00288,14,2028-06-15,161,UNVESTED
G000942,E00288,15,2028-09-15,161,UNVESTED
G000942,E00288,16,2028-12-15,165,UNVESTED
G000943,E00288,1,2026-03-15,126,VESTED
G000943,E00288,2,2026-06-15,126,VESTED
G000943,E00288,3,2026-09-15,126,VESTED
G000943,E00288,4,2026-12-15,126,UNVESTED
G000943,E00288,5,2027-03-15,126,UNVESTED
G000943,E00288,6,2027-06-15,126,UNVESTED
G000943,E00288,7,2027-09-15,126,UNVESTED
G000943,E00288,8,2027-12-15,126,UNVESTED
G000943,E00288,9,2028-03-15,126,UNVESTED
G000943,E00288,10,2028-06-15,126,UNVESTED
G000943,E00288,11,2028-09-15,126,UNVESTED
G000943,E00288,12,2028-12-15,126,UNVESTED
G000943,E00288,13,2029-03-15,126,UNVESTED
G000943,E00288,14,2029-06-15,126,UNVESTED
G000943,E00288,15,2029-09-15,126,UNVESTED
G000943,E00288,16,2029-12-15,130,UNVESTED
G000944,E00289,1,2021-12-15,27,VESTED
G000944,E00289,2,2022-03-15,27,VESTED
G000944,E00289,3,2022-06-15,27,VESTED
G000944,E00289,4,2022-09-15,27,VESTED
G000944,E00289,5,2022-12-15,27,VESTED
G000944,E00289,6,2023-03-15,27,VESTED
G000944,E00289,7,2023-06-15,27,VESTED
G000944,E00289,8,2023-09-15,27,VESTED
G000944,E00289,9,2023-12-15,27,VESTED
G000944,E00289,10,2024-03-15,27,VESTED
G000944,E00289,11,2024-06-15,27,VESTED
G000944,E00289,12,2024-09-15,27,VESTED
G000944,E00289,13,2024-12-15,27,VESTED
G000944,E00289,14,2025-03-15,27,VESTED
G000944,E00289,15,2025-06-15,27,VESTED
G000944,E00289,16,2025-09-15,35,VESTED
G000945,E00289,1,2023-03-15,11,VESTED
G000945,E00289,2,2023-06-15,11,VESTED
G000945,E00289,3,2023-09-15,11,VESTED
G000945,E00289,4,2023-12-15,11,VESTED
G000945,E00289,5,2024-03-15,11,VESTED
G000945,E00289,6,2024-06-15,11,VESTED
G000945,E00289,7,2024-09-15,11,VESTED
G000945,E00289,8,2024-12-15,11,VESTED
G000945,E00289,9,2025-03-15,11,VESTED
G000945,E00289,10,2025-06-15,11,VESTED
G000945,E00289,11,2025-09-15,11,VESTED
G000945,E00289,12,2025-12-15,11,VESTED
G000945,E00289,13,2026-03-15,11,VESTED
G000945,E00289,14,2026-06-15,11,VESTED
G000945,E00289,15,2026-09-15,11,VESTED
G000945,E00289,16,2026-12-15,25,UNVESTED
G000946,E00289,1,2024-03-15,6,VESTED
G000946,E00289,2,2024-06-15,6,VESTED
G000946,E00289,3,2024-09-15,6,VESTED
G000946,E00289,4,2024-12-15,6,VESTED
G000946,E00289,5,2025-03-15,6,VESTED
G000946,E00289,6,2025-06-15,6,VESTED
G000946,E00289,7,2025-09-15,6,VESTED
G000946,E00289,8,2025-12-15,6,VESTED
G000946,E00289,9,2026-03-15,6,VESTED
G000946,E00289,10,2026-06-15,6,VESTED
G000946,E00289,11,2026-09-15,6,VESTED
G000946,E00289,12,2026-12-15,6,UNVESTED
G000946,E00289,13,2027-03-15,6,UNVESTED
G000946,E00289,14,2027-06-15,6,UNVESTED
G000946,E00289,15,2027-09-15,6,UNVESTED
G000946,E00289,16,2027-12-15,10,UNVESTED
G000947,E00289,1,2025-03-15,10,VESTED
G000947,E00289,2,2025-06-15,10,VESTED
G000947,E00289,3,2025-09-15,10,VESTED
G000947,E00289,4,2025-12-15,10,VESTED
G000947,E00289,5,2026-03-15,10,VESTED
G000947,E00289,6,2026-06-15,10,VESTED
G000947,E00289,7,2026-09-15,10,VESTED
G000947,E00289,8,2026-12-15,10,UNVESTED
G000947,E00289,9,2027-03-15,10,UNVESTED
G000947,E00289,10,2027-06-15,10,UNVESTED
G000947,E00289,11,2027-09-15,10,UNVESTED
G000947,E00289,12,2027-12-15,10,UNVESTED
G000947,E00289,13,2028-03-15,10,UNVESTED
G000947,E00289,14,2028-06-15,10,UNVESTED
G000947,E00289,15,2028-09-15,10,UNVESTED
G000947,E00289,16,2028-12-15,10,UNVESTED
G000948,E00289,1,2026-03-15,9,VESTED
G000948,E00289,2,2026-06-15,9,VESTED
G000948,E00289,3,2026-09-15,9,VESTED
G000948,E00289,4,2026-12-15,9,UNVESTED
G000948,E00289,5,2027-03-15,9,UNVESTED
G000948,E00289,6,2027-06-15,9,UNVESTED
G000948,E00289,7,2027-09-15,9,UNVESTED
G000948,E00289,8,2027-12-15,9,UNVESTED
G000948,E00289,9,2028-03-15,9,UNVESTED
G000948,E00289,10,2028-06-15,9,UNVESTED
G000948,E00289,11,2028-09-15,9,UNVESTED
G000948,E00289,12,2028-12-15,9,UNVESTED
G000948,E00289,13,2029-03-15,9,UNVESTED
G000948,E00289,14,2029-06-15,9,UNVESTED
G000948,E00289,15,2029-09-15,9,UNVESTED
G000948,E00289,16,2029-12-15,15,UNVESTED
G000949,E00290,1,2022-03-15,200,VESTED
G000949,E00290,2,2022-06-15,200,VESTED
G000949,E00290,3,2022-09-15,200,VESTED
G000949,E00290,4,2022-12-15,200,VESTED
G000949,E00290,5,2023-03-15,200,VESTED
G000949,E00290,6,2023-06-15,200,VESTED
G000949,E00290,7,2023-09-15,200,VESTED
G000949,E00290,8,2023-12-15,200,VESTED
G000949,E00290,9,2024-03-15,200,VESTED
G000949,E00290,10,2024-06-15,200,VESTED
G000949,E00290,11,2024-09-15,200,VESTED
G000949,E00290,12,2024-12-15,200,VESTED
G000949,E00290,13,2025-03-15,200,VESTED
G000949,E00290,14,2025-06-15,200,VESTED
G000949,E00290,15,2025-09-15,200,VESTED
G000949,E00290,16,2025-12-15,210,VESTED
G000950,E00290,1,2023-03-15,72,VESTED
G000950,E00290,2,2023-06-15,72,VESTED
G000950,E00290,3,2023-09-15,72,VESTED
G000950,E00290,4,2023-12-15,72,VESTED
G000950,E00290,5,2024-03-15,72,VESTED
G000950,E00290,6,2024-06-15,72,VESTED
G000950,E00290,7,2024-09-15,72,VESTED
G000950,E00290,8,2024-12-15,72,VESTED
G000950,E00290,9,2025-03-15,72,VESTED
G000950,E00290,10,2025-06-15,72,VESTED
G000950,E00290,11,2025-09-15,72,VESTED
G000950,E00290,12,2025-12-15,72,VESTED
G000950,E00290,13,2026-03-15,72,VESTED
G000950,E00290,14,2026-06-15,72,VESTED
G000950,E00290,15,2026-09-15,72,VESTED
G000950,E00290,16,2026-12-15,80,UNVESTED
G000951,E00290,1,2024-03-15,54,VESTED
G000951,E00290,2,2024-06-15,54,VESTED
G000951,E00290,3,2024-09-15,54,VESTED
G000951,E00290,4,2024-12-15,54,VESTED
G000951,E00290,5,2025-03-15,54,VESTED
G000951,E00290,6,2025-06-15,54,VESTED
G000951,E00290,7,2025-09-15,54,VESTED
G000951,E00290,8,2025-12-15,54,VESTED
G000951,E00290,9,2026-03-15,54,VESTED
G000951,E00290,10,2026-06-15,54,VESTED
G000951,E00290,11,2026-09-15,54,VESTED
G000951,E00290,12,2026-12-15,54,UNVESTED
G000951,E00290,13,2027-03-15,54,UNVESTED
G000951,E00290,14,2027-06-15,54,UNVESTED
G000951,E00290,15,2027-09-15,54,UNVESTED
G000951,E00290,16,2027-12-15,60,UNVESTED
G000952,E00290,1,2025-03-15,86,VESTED
G000952,E00290,2,2025-06-15,86,VESTED
G000952,E00290,3,2025-09-15,86,VESTED
G000952,E00290,4,2025-12-15,86,VESTED
G000952,E00290,5,2026-03-15,86,VESTED
G000952,E00290,6,2026-06-15,86,VESTED
G000952,E00290,7,2026-09-15,86,VESTED
G000952,E00290,8,2026-12-15,86,UNVESTED
G000952,E00290,9,2027-03-15,86,UNVESTED
G000952,E00290,10,2027-06-15,86,UNVESTED
G000952,E00290,11,2027-09-15,86,UNVESTED
G000952,E00290,12,2027-12-15,86,UNVESTED
G000952,E00290,13,2028-03-15,86,UNVESTED
G000952,E00290,14,2028-06-15,86,UNVESTED
G000952,E00290,15,2028-09-15,86,UNVESTED
G000952,E00290,16,2028-12-15,90,UNVESTED
G000953,E00290,1,2026-03-15,61,VESTED
G000953,E00290,2,2026-06-15,61,VESTED
G000953,E00290,3,2026-09-15,61,VESTED
G000953,E00290,4,2026-12-15,61,UNVESTED
G000953,E00290,5,2027-03-15,61,UNVESTED
G000953,E00290,6,2027-06-15,61,UNVESTED
G000953,E00290,7,2027-09-15,61,UNVESTED
G000953,E00290,8,2027-12-15,61,UNVESTED
G000953,E00290,9,2028-03-15,61,UNVESTED
G000953,E00290,10,2028-06-15,61,UNVESTED
G000953,E00290,11,2028-09-15,61,UNVESTED
G000953,E00290,12,2028-12-15,61,UNVESTED
G000953,E00290,13,2029-03-15,61,UNVESTED
G000953,E00290,14,2029-06-15,61,UNVESTED
G000953,E00290,15,2029-09-15,61,UNVESTED
G000953,E00290,16,2029-12-15,65,UNVESTED
G000954,E00291,1,2025-03-15,82,VESTED
G000954,E00291,2,2025-06-15,82,VESTED
G000954,E00291,3,2025-09-15,82,VESTED
G000954,E00291,4,2025-12-15,82,VESTED
G000954,E00291,5,2026-03-15,82,VESTED
G000954,E00291,6,2026-06-15,82,VESTED
G000954,E00291,7,2026-09-15,82,VESTED
G000954,E00291,8,2026-12-15,82,UNVESTED
G000954,E00291,9,2027-03-15,82,UNVESTED
G000954,E00291,10,2027-06-15,82,UNVESTED
G000954,E00291,11,2027-09-15,82,UNVESTED
G000954,E00291,12,2027-12-15,82,UNVESTED
G000954,E00291,13,2028-03-15,82,UNVESTED
G000954,E00291,14,2028-06-15,82,UNVESTED
G000954,E00291,15,2028-09-15,82,UNVESTED
G000954,E00291,16,2028-12-15,90,UNVESTED
G000955,E00291,1,2026-03-15,33,VESTED
G000955,E00291,2,2026-06-15,33,VESTED
G000955,E00291,3,2026-09-15,33,VESTED
G000955,E00291,4,2026-12-15,33,UNVESTED
G000955,E00291,5,2027-03-15,33,UNVESTED
G000955,E00291,6,2027-06-15,33,UNVESTED
G000955,E00291,7,2027-09-15,33,UNVESTED
G000955,E00291,8,2027-12-15,33,UNVESTED
G000955,E00291,9,2028-03-15,33,UNVESTED
G000955,E00291,10,2028-06-15,33,UNVESTED
G000955,E00291,11,2028-09-15,33,UNVESTED
G000955,E00291,12,2028-12-15,33,UNVESTED
G000955,E00291,13,2029-03-15,33,UNVESTED
G000955,E00291,14,2029-06-15,33,UNVESTED
G000955,E00291,15,2029-09-15,33,UNVESTED
G000955,E00291,16,2029-12-15,35,UNVESTED
G000956,E00292,1,2026-03-15,241,VESTED
G000956,E00292,2,2026-06-15,241,VESTED
G000956,E00292,3,2026-09-15,241,VESTED
G000956,E00292,4,2026-12-15,241,UNVESTED
G000956,E00292,5,2027-03-15,241,UNVESTED
G000956,E00292,6,2027-06-15,241,UNVESTED
G000956,E00292,7,2027-09-15,241,UNVESTED
G000956,E00292,8,2027-12-15,241,UNVESTED
G000956,E00292,9,2028-03-15,241,UNVESTED
